"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
1341,"2019-02-01 08:27:15.4160","2019-02-01 08:49:36.4460",95,"Cambridge St - at Columbia St / Webster Ave",42.372969,-71.094445,36,"Copley Square - Dartmouth St at Boylston St",42.34993463611888,-71.07738554477692,2934,"Subscriber",1996,1
699,"2019-02-01 08:27:18.8700","2019-02-01 08:38:58.4190",116,"359 Broadway - Broadway at Fayette Street",42.370803,-71.104412,149,"175 N Harvard St",42.363796,-71.129164,3948,"Subscriber",1992,1
265,"2019-02-01 08:27:31.6430","2019-02-01 08:31:56.7030",178,"MIT Pacific St at Purrington St",42.35957320109044,-71.10129475593567,80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,4222,"Subscriber",1996,1
621,"2019-02-01 08:27:23.3970","2019-02-01 08:37:45.1750",10,"B.U. Central - 725 Comm. Ave.",42.350406,-71.108279,372,"Boylston St at Exeter St",42.349589423682445,-71.0794677917329,3366,"Subscriber",1967,1
112,"2019-02-01 08:27:36.6330","2019-02-01 08:29:29.5110",279,"Williams St at Washington St",42.306539,-71.107669,133,"Green Street T Stop - Green St at Amory St",42.310579,-71.107341,2323,"Subscriber",1990,1
1121,"2019-02-01 08:27:48.1810","2019-02-01 08:46:29.5850",139,"Dana Park",42.361780439606044,-71.10809952020645,11,"Longwood Ave at Binney St",42.338629,-71.1065,3694,"Subscriber",1993,2
593,"2019-02-01 08:27:53.0340","2019-02-01 08:37:46.4250",68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,189,"Kendall T",42.362427842912396,-71.08495473861694,2191,"Subscriber",1985,2
189,"2019-02-01 08:27:56.4600","2019-02-01 08:31:05.7200",104,"Harvard University Radcliffe Quadrangle at Shepard St / Garden St",42.380287,-71.125107,89,"Harvard Law School at Mass Ave / Jarvis St",42.379011,-71.119945,3677,"Subscriber",1989,2
2051,"2019-02-01 08:28:06.2190","2019-02-01 09:02:17.5400",118,"Linear Park - Mass. Ave. at Cameron Ave. ",42.397828,-71.130516,151,"Surface Rd at India St",42.358155,-71.052163,2248,"Subscriber",1966,1
622,"2019-02-01 08:28:12.8170","2019-02-01 08:38:35.1280",63,"Dorchester Ave at Gillette Park",42.344040510016356,-71.05737626552582,192,"Purchase St at Pearl St",42.354659,-71.053181,4121,"Subscriber",1992,1
545,"2019-02-01 08:28:22.4660","2019-02-01 08:37:28.0240",161,"W Broadway at D St",42.3391085,-71.0514432,218,"Watermark Seaport - Boston Wharf Rd at Seaport Blvd",42.351586001198456,-71.04569256305693,3753,"Subscriber",1987,1
752,"2019-02-01 08:28:25.9100","2019-02-01 08:40:58.5720",161,"W Broadway at D St",42.3391085,-71.0514432,151,"Surface Rd at India St",42.358155,-71.052163,4465,"Subscriber",1994,1
429,"2019-02-01 08:28:26.4110","2019-02-01 08:35:36.0970",161,"W Broadway at D St",42.3391085,-71.0514432,24,"Seaport Square - Seaport Blvd at Northern Ave",42.35148193460858,-71.04436084628105,4404,"Subscriber",1995,1
299,"2019-02-01 08:28:34.4300","2019-02-01 08:33:33.5180",125,"Hyde Square - Barbara St at Centre St",42.32176525723952,-71.10984160567114,131,"Jackson Square T Stop",42.32293117195949,-71.10014140605927,3734,"Subscriber",1978,1
358,"2019-02-01 08:28:33.6690","2019-02-01 08:34:32.6120",67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,189,"Kendall T",42.362427842912396,-71.08495473861694,3681,"Subscriber",2000,1
435,"2019-02-01 08:28:41.4440","2019-02-01 08:35:57.3400",98,"Warren St at Chelsea St",42.371848,-71.060292,20,"Aquarium T Stop - 200 Atlantic Ave",42.35991176110118,-71.0514298081398,2961,"Subscriber",1978,1
272,"2019-02-01 08:28:40.0040","2019-02-01 08:33:12.0430",345,"Park Plaza at Charles St S.",42.351828068920675,-71.06781138111728,54,"Tremont St at West St",42.354979,-71.063348,3066,"Subscriber",1960,1
440,"2019-02-01 08:29:04.4480","2019-02-01 08:36:25.4170",150,"State Street at Channel Center",42.344137,-71.052608,22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,2377,"Subscriber",1990,1
679,"2019-02-01 08:29:16.0050","2019-02-01 08:40:35.2130",171,"Bunker Hill Community College",42.37408991426522,-71.06905996799469,80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,2955,"Subscriber",1989,1
1000,"2019-02-01 08:29:12.8550","2019-02-01 08:45:53.3680",77,"Somerville City Hall",42.386844,-71.09812,143,"EF - North Point Park",42.369885,-71.069957,2867,"Subscriber",1983,1
322,"2019-02-01 08:30:04.3060","2019-02-01 08:35:26.5050",222,"Troy Boston",42.343749,-71.062256,59,"Chinatown Gate Plaza",42.351356,-71.059367,4133,"Subscriber",1986,1
421,"2019-02-01 08:30:11.6540","2019-02-01 08:37:13.6320",22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,24,"Seaport Square - Seaport Blvd at Northern Ave",42.35148193460858,-71.04436084628105,2542,"Subscriber",1979,1
433,"2019-02-01 08:30:27.6820","2019-02-01 08:37:41.5890",190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,72,"One Broadway / Kendall Sq at Main St / 3rd St",42.36224178650923,-71.0831107199192,3485,"Subscriber",1978,1
171,"2019-02-01 08:30:33.9530","2019-02-01 08:33:25.0180",91,"One Kendall Square at Hampshire St / Portland St",42.366277,-71.09169,91,"One Kendall Square at Hampshire St / Portland St",42.366277,-71.09169,1326,"Subscriber",1993,1
158,"2019-02-01 08:30:46.1640","2019-02-01 08:33:24.3700",98,"Warren St at Chelsea St",42.371848,-71.060292,98,"Warren St at Chelsea St",42.371848,-71.060292,3596,"Subscriber",1969,2
411,"2019-02-01 08:30:47.5600","2019-02-01 08:37:39.1900",178,"MIT Pacific St at Purrington St",42.35957320109044,-71.10129475593567,189,"Kendall T",42.362427842912396,-71.08495473861694,4124,"Subscriber",1980,1
691,"2019-02-01 08:31:00.4250","2019-02-01 08:42:31.8080",121,"W Broadway at Dorchester St",42.335693,-71.045859,157,"Seaport Blvd at Sleeper St",42.35317809186252,-71.04817356923377,4434,"Subscriber",1991,1
1427,"2019-02-01 08:31:09.8690","2019-02-01 08:54:57.8590",332,"Harvard Ave at Brainerd Rd",42.34953016890375,-71.13022770741735,143,"EF - North Point Park",42.369885,-71.069957,3912,"Subscriber",1993,1
655,"2019-02-01 08:31:33.8050","2019-02-01 08:42:29.0380",49,"Stuart St at Charles St",42.351146,-71.066289,39,"Washington St at Rutland St",42.338514601785995,-71.07404083013535,4386,"Subscriber",1959,2
1478,"2019-02-01 08:31:44.4420","2019-02-01 08:56:23.4140",89,"Harvard Law School at Mass Ave / Jarvis St",42.379011,-71.119945,6,"Cambridge St at Joy St",42.36121165307985,-71.06530619789737,4428,"Subscriber",1988,1
287,"2019-02-01 08:32:35.7520","2019-02-01 08:37:23.6290",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,21,"Prudential Center - Belvedere St",42.34652003998412,-71.08065776545118,3698,"Subscriber",1989,1
958,"2019-02-01 08:32:48.8870","2019-02-01 08:48:47.5480",190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,91,"One Kendall Square at Hampshire St / Portland St",42.366277,-71.09169,2895,"Subscriber",1973,1
1330,"2019-02-01 08:32:55.4090","2019-02-01 08:55:06.3590",19,"Park Dr at Buswell St",42.347241,-71.105301,181,"Huron Ave At Vassal Lane",42.381650612901176,-71.13426981498378,4200,"Subscriber",1990,1
596,"2019-02-01 08:32:55.9010","2019-02-01 08:42:52.2610",26,"Washington St at Waltham St",42.341522,-71.068922,372,"Boylston St at Exeter St",42.349589423682445,-71.0794677917329,3380,"Subscriber",1992,1
1175,"2019-02-01 08:33:33.4460","2019-02-01 08:53:09.2480",356,"Charlestown Navy Yard",42.374124549426526,-71.05481199938367,157,"Seaport Blvd at Sleeper St",42.35317809186252,-71.04817356923377,3873,"Subscriber",1966,2
789,"2019-02-01 08:33:34.8630","2019-02-01 08:46:44.5710",226,"Commonwealth Ave At Babcock St",42.35154734791375,-71.12126246094704,80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,2704,"Subscriber",1997,1
1084,"2019-02-01 08:33:31.4480","2019-02-01 08:51:36.2050",376,"Honan Library",42.36027370454934,-71.12852452327388,334,"Mass Ave at Hadley/Walden",42.39120971915856,-71.12260755160605,3887,"Subscriber",1988,2
223,"2019-02-01 08:33:39.0970","2019-02-01 08:37:22.5760",95,"Cambridge St - at Columbia St / Webster Ave",42.372969,-71.094445,225,"Cambridge Dept. of Public Works -147 Hampshire St.",42.37119727759414,-71.09759867191315,3740,"Subscriber",1989,2
455,"2019-02-01 08:33:34.2170","2019-02-01 08:41:09.9080",94,"Main St at Austin St",42.375603,-71.064608,144,"Rogers St & Land Blvd",42.36575798214837,-71.07699394226073,2727,"Subscriber",1984,1
222,"2019-02-01 08:33:49.3210","2019-02-01 08:37:31.3540",369,"Boston Public Market",42.36254854409333,-71.0573735833168,151,"Surface Rd at India St",42.358155,-71.052163,3439,"Subscriber",1988,1
1002,"2019-02-01 08:33:58.6620","2019-02-01 08:50:41.5230",9,"Commonwealth Ave at Agganis Way",42.35169201885973,-71.11903488636017,335,"Harvard St at Greene-Rose Heritage Park",42.36599432867437,-71.09522221614498,3503,"Subscriber",1992,1
639,"2019-02-01 08:34:00.5020","2019-02-01 08:44:40.2780",222,"Troy Boston",42.343749,-71.062256,218,"Watermark Seaport - Boston Wharf Rd at Seaport Blvd",42.351586001198456,-71.04569256305693,2647,"Subscriber",1990,2
1127,"2019-02-01 08:34:08.5640","2019-02-01 08:52:55.7690",98,"Warren St at Chelsea St",42.371848,-71.060292,59,"Chinatown Gate Plaza",42.351356,-71.059367,3433,"Subscriber",1969,2
245,"2019-02-01 08:34:12.0590","2019-02-01 08:38:17.3730",104,"Harvard University Radcliffe Quadrangle at Shepard St / Garden St",42.380287,-71.125107,73,"Harvard Square at Brattle St / Eliot St",42.373231,-71.120886,3927,"Subscriber",1993,1
942,"2019-02-01 08:35:16.0530","2019-02-01 08:50:58.4240",195,"Child St at North St",42.37150494100319,-71.07249312120985,16,"Back Bay T Stop - Dartmouth St at Stuart St",42.34807412317439,-71.07657015323639,4387,"Subscriber",1988,1
384,"2019-02-01 08:35:15.5230","2019-02-01 08:41:39.9530",131,"Jackson Square T Stop",42.32293117195949,-71.10014140605927,12,"Ruggles T Stop - Columbus Ave at Melnea Cass Blvd",42.33624444796878,-71.08798563480377,2079,"Subscriber",1978,1
806,"2019-02-01 08:35:15.7240","2019-02-01 08:48:41.7600",57,"Columbus Ave at Massachusetts Ave",42.340542615516355,-71.08138847914233,22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,2244,"Subscriber",1992,2
832,"2019-02-01 08:35:38.7470","2019-02-01 08:49:31.5350",190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,36,"Copley Square - Dartmouth St at Boylston St",42.34993463611888,-71.07738554477692,3783,"Subscriber",1980,1
1230,"2019-02-01 08:35:43.2310","2019-02-01 08:56:13.6710",66,"Allston Green District - Griggs St at Commonwealth Ave",42.34922469338298,-71.13275302578586,46,"Christian Science Plaza - Massachusetts Ave at Westland Ave",42.3436658245146,-71.08582377433777,2662,"Subscriber",1980,1
1820,"2019-02-01 08:36:06.8220","2019-02-01 09:06:27.7420",173,"Savin Hill T Stop - S Sydney St at Bay St",42.3106,-71.0539,33,"Kenmore Square",42.348706,-71.097009,2654,"Subscriber",1985,1
731,"2019-02-01 08:36:32.7490","2019-02-01 08:48:44.1140",76,"Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St",42.366426,-71.105495,80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,2712,"Subscriber",1990,1
335,"2019-02-01 08:37:19.5380","2019-02-01 08:42:54.8380",184,"Sidney Research Campus/ Erie Street at Waverly",42.35775309465199,-71.10393404960632,68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,2393,"Subscriber",1988,1
416,"2019-02-01 08:37:59.2050","2019-02-01 08:44:55.8830",342,"Boylston St at Jersey St",42.344650628878306,-71.09732501226972,36,"Copley Square - Dartmouth St at Boylston St",42.34993463611888,-71.07738554477692,4216,"Subscriber",1987,1
399,"2019-02-01 08:38:17.5790","2019-02-01 08:44:57.5620",152,"Ink Block - Harrison Ave at Herald St",42.345901,-71.063187,22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,3278,"Subscriber",1988,1
628,"2019-02-01 08:38:35.6320","2019-02-01 08:49:04.2910",94,"Main St at Austin St",42.375603,-71.064608,185,"Third at Binney",42.36544486137399,-71.08277142047882,2434,"Subscriber",1991,1
385,"2019-02-01 08:38:32.1930","2019-02-01 08:44:57.3670",22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,7,"Fan Pier",42.3533905070523,-71.04457139968872,3601,"Subscriber",1963,1
1143,"2019-02-01 08:38:42.7940","2019-02-01 08:57:46.3560",190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,179,"MIT Vassar St",42.355601213279265,-71.10394477844238,3466,"Subscriber",1976,1
703,"2019-02-01 08:38:49.9400","2019-02-01 08:50:33.0510",190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,318,"Ames St at Broadway",42.3636929,-71.0875672,3223,"Subscriber",1970,1
1097,"2019-02-01 08:38:50.4790","2019-02-01 08:57:07.6200",91,"One Kendall Square at Hampshire St / Portland St",42.366277,-71.09169,51,"Washington St at Lenox St",42.3350989929096,-71.07903778553009,3950,"Subscriber",1993,1
277,"2019-02-01 08:38:50.1160","2019-02-01 08:43:27.1960",20,"Aquarium T Stop - 200 Atlantic Ave",42.35991176110118,-71.0514298081398,157,"Seaport Blvd at Sleeper St",42.35317809186252,-71.04817356923377,2107,"Subscriber",1994,1
626,"2019-02-01 08:38:58.0250","2019-02-01 08:49:24.5690",95,"Cambridge St - at Columbia St / Webster Ave",42.372969,-71.094445,143,"EF - North Point Park",42.369885,-71.069957,2255,"Subscriber",1993,1
118,"2019-02-01 08:39:06.0980","2019-02-01 08:41:04.3180",22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,2430,"Subscriber",1985,1
1796,"2019-02-01 08:39:24.2670","2019-02-01 09:09:20.9930",98,"Warren St at Chelsea St",42.371848,-71.060292,21,"Prudential Center - Belvedere St",42.34652003998412,-71.08065776545118,2159,"Subscriber",1965,1
609,"2019-02-01 08:39:27.2300","2019-02-01 08:49:36.8490",206,"Government Center - Cambridge St at Court St",42.359802515995526,-71.05960782626425,31,"Seaport Hotel - Congress St at Seaport Ln",42.34881026188269,-71.04167744055303,2690,"Subscriber",1984,1
1224,"2019-02-01 08:39:35.6410","2019-02-01 08:59:59.8910",190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,10,"B.U. Central - 725 Comm. Ave.",42.350406,-71.108279,3521,"Subscriber",1986,2
704,"2019-02-01 08:39:40.8950","2019-02-01 08:51:24.9080",95,"Cambridge St - at Columbia St / Webster Ave",42.372969,-71.094445,108,"Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St",42.377945,-71.116865,4445,"Subscriber",1995,1
777,"2019-02-01 08:39:42.5420","2019-02-01 08:52:39.9480",363,"Harrison Ave at Mullins Way",42.34521562115022,-71.0638403149278,136,"ID Building West",42.344796,-71.031614,3938,"Subscriber",1976,1
519,"2019-02-01 08:40:19.7040","2019-02-01 08:48:59.5700",169,"Edwards Playground - Main St at Eden St",42.378965,-71.068607,356,"Charlestown Navy Yard",42.374124549426526,-71.05481199938367,2720,"Subscriber",1989,1
566,"2019-02-01 08:40:22.8820","2019-02-01 08:49:49.6240",376,"Honan Library",42.36027370454934,-71.12852452327388,70,"Harvard Kennedy School at Bennett St / Eliot St",42.3722168027866,-71.12188071012497,3801,"Subscriber",1990,2
418,"2019-02-01 08:40:35.4630","2019-02-01 08:47:33.6810",189,"Kendall T",42.362427842912396,-71.08495473861694,335,"Harvard St at Greene-Rose Heritage Park",42.36599432867437,-71.09522221614498,4124,"Subscriber",1965,2
821,"2019-02-01 08:40:39.1670","2019-02-01 08:54:20.2790",33,"Kenmore Square",42.348706,-71.097009,206,"Government Center - Cambridge St at Court St",42.359802515995526,-71.05960782626425,3858,"Subscriber",1977,1
538,"2019-02-01 08:40:48.0560","2019-02-01 08:49:46.6370",161,"W Broadway at D St",42.3391085,-71.0514432,31,"Seaport Hotel - Congress St at Seaport Ln",42.34881026188269,-71.04167744055303,2062,"Subscriber",1994,1
344,"2019-02-01 08:40:54.6280","2019-02-01 08:46:38.6410",225,"Cambridge Dept. of Public Works -147 Hampshire St.",42.37119727759414,-71.09759867191315,185,"Third at Binney",42.36544486137399,-71.08277142047882,3088,"Subscriber",1993,1
778,"2019-02-01 08:41:13.0810","2019-02-01 08:54:11.8970",15,"Brighton Mills - 370 Western Ave",42.3615457081725,-71.13776206970215,89,"Harvard Law School at Mass Ave / Jarvis St",42.379011,-71.119945,3973,"Subscriber",1971,1
580,"2019-02-01 08:41:03.8600","2019-02-01 08:50:44.1370",366,"Broadway T Stop",42.34278116224413,-71.05747275072645,13,"Boston Medical Center - E Concord St at Harrison Ave",42.33671641210506,-71.06880776602338,4210,"Subscriber",1973,2
510,"2019-02-01 08:41:15.9530","2019-02-01 08:49:46.2740",8,"Union Square - Brighton Ave at Cambridge St",42.353334,-71.137313,29,"Innovation Lab - 125 Western Ave at Batten Way",42.363732,-71.124565,1268,"Subscriber",1994,1
395,"2019-02-01 08:41:27.9060","2019-02-01 08:48:03.8230",22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,222,"Troy Boston",42.343749,-71.062256,3504,"Subscriber",1985,1
252,"2019-02-01 08:41:35.8210","2019-02-01 08:45:48.4580",139,"Dana Park",42.361780439606044,-71.10809952020645,178,"MIT Pacific St at Purrington St",42.35957320109044,-71.10129475593567,4419,"Subscriber",1987,1
1919,"2019-02-01 08:41:37.7010","2019-02-01 09:13:37.0210",121,"W Broadway at Dorchester St",42.335693,-71.045859,84,"CambridgeSide Galleria - CambridgeSide PL at Land Blvd",42.366981,-71.076472,3977,"Subscriber",1985,1
474,"2019-02-01 08:41:53.3210","2019-02-01 08:49:47.6820",381,"Inman Square at Springfield St.",42.37438408515815,-71.1001574621514,80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,2799,"Subscriber",1996,1
458,"2019-02-01 08:42:11.4680","2019-02-01 08:49:49.9750",137,"Magoun Square at Trum Field",42.398365,-71.107818,100,"Davis Square",42.396969,-71.123024,3957,"Subscriber",1983,1
519,"2019-02-01 08:43:04.0780","2019-02-01 08:51:43.1650",76,"Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St",42.366426,-71.105495,179,"MIT Vassar St",42.355601213279265,-71.10394477844238,2527,"Subscriber",1970,1
354,"2019-02-01 08:43:03.6250","2019-02-01 08:48:58.4530",145,"Rindge Avenue - O'Neill Library",42.392766,-71.129042,100,"Davis Square",42.396969,-71.123024,3663,"Subscriber",1976,2
391,"2019-02-01 08:43:19.5160","2019-02-01 08:49:51.3590",76,"Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St",42.366426,-71.105495,29,"Innovation Lab - 125 Western Ave at Batten Way",42.363732,-71.124565,3430,"Subscriber",1992,1
388,"2019-02-01 08:43:24.6640","2019-02-01 08:49:52.7900",181,"Huron Ave At Vassal Lane",42.381650612901176,-71.13426981498378,70,"Harvard Kennedy School at Bennett St / Eliot St",42.3722168027866,-71.12188071012497,3208,"Subscriber",1972,1
213,"2019-02-01 08:43:46.2780","2019-02-01 08:47:19.2810",338,"Commonwealth Ave at Kelton St",42.348358628170445,-71.13997217276847,66,"Allston Green District - Griggs St at Commonwealth Ave",42.34922469338298,-71.13275302578586,3082,"Subscriber",1995,1
469,"2019-02-01 08:43:59.1390","2019-02-01 08:51:48.2400",379,"Tremont St at W. Dedham St",42.34254913737952,-71.07421449387857,59,"Chinatown Gate Plaza",42.351356,-71.059367,3354,"Subscriber",1990,1
716,"2019-02-01 08:44:14.4930","2019-02-01 08:56:10.6460",189,"Kendall T",42.362427842912396,-71.08495473861694,380,"Mass Ave at Albany St",42.36135837662249,-71.09670273977825,2143,"Subscriber",1990,1
289,"2019-02-01 08:44:30.5040","2019-02-01 08:49:20.2460",179,"MIT Vassar St",42.355601213279265,-71.10394477844238,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,2772,"Subscriber",1989,1
